,pos_ip,da_price,si
2021-01-05 22:00:00+00:00,73.0,58.14,-46.925
2021-01-05 22:15:00+00:00,73.0,58.14,-31.266
2021-01-05 22:30:00+00:00,13.0,58.14,26.128
2021-01-05 22:45:00+00:00,13.0,58.14,30.089
2021-01-05 23:00:00+00:00,66.15,47.9,-120.45
2021-01-05 23:15:00+00:00,64.35,47.9,-19.155
2021-01-05 23:30:00+00:00,65.75,47.9,-66.711
2021-01-05 23:45:00+00:00,12.78,47.9,53.467
2021-01-06 00:00:00+00:00,65.05,51.4,-99.972
2021-01-06 00:15:00+00:00,64.52,51.4,-76.863
2021-01-06 00:30:00+00:00,63.68,51.4,-12.759
2021-01-06 00:45:00+00:00,13.0,51.4,15.459
2021-01-06 01:00:00+00:00,71.04,50.32,-393.447
2021-01-06 01:15:00+00:00,141.88,50.32,-100.169
2021-01-06 01:30:00+00:00,12.93,50.32,12.155
2021-01-06 01:45:00+00:00,12.88,50.32,7.73
2021-01-06 02:00:00+00:00,12.97,48.17,14.16
2021-01-06 02:15:00+00:00,66.27,48.17,-81.682
2021-01-06 02:30:00+00:00,64.04,48.17,-39.411
2021-01-06 02:45:00+00:00,66.33,48.17,-149.62
2021-01-06 03:00:00+00:00,13.0,46.23,66.21
2021-01-06 03:15:00+00:00,62.99,46.23,-42.451
2021-01-06 03:30:00+00:00,13.0,46.23,3.425
2021-01-06 03:45:00+00:00,12.96,46.23,79.24
2021-01-06 04:00:00+00:00,12.87,48.14,130.131
2021-01-06 04:15:00+00:00,13.0,48.14,28.643
2021-01-06 04:30:00+00:00,12.8,48.14,131.924
2021-01-06 04:45:00+00:00,12.87,48.14,102.644
2021-01-06 05:00:00+00:00,11.25,46.5,182.687
2021-01-06 05:15:00+00:00,13.0,46.5,109.889
2021-01-06 05:30:00+00:00,13.0,46.5,44.741
2021-01-06 05:45:00+00:00,11.35,46.5,232.329
2021-01-06 06:00:00+00:00,6.59,87.66,224.706
2021-01-06 06:15:00+00:00,8.42,87.66,187.318
2021-01-06 06:30:00+00:00,78.16,87.66,-35.248
2021-01-06 06:45:00+00:00,77.12,87.66,-12.634
2021-01-06 07:00:00+00:00,10.91,90.35,311.071
2021-01-06 07:15:00+00:00,104.06,90.35,-193.756
2021-01-06 07:30:00+00:00,98.12,90.35,-223.409
2021-01-06 07:45:00+00:00,89.27,90.35,-110.332
2021-01-06 08:00:00+00:00,13.29,121.14,86.342
2021-01-06 08:15:00+00:00,84.57,121.14,-46.49
2021-01-06 08:30:00+00:00,13.1,121.14,11.058
2021-01-06 08:45:00+00:00,66.49,121.14,-91.533
2021-01-06 09:00:00+00:00,102.54,115.5,-7.643
2021-01-06 09:15:00+00:00,103.79,115.5,-64.126
2021-01-06 09:30:00+00:00,14.12,115.5,31.582
2021-01-06 09:45:00+00:00,15.0,115.5,24.595
2021-01-06 10:00:00+00:00,15.0,98.34,96.509
2021-01-06 10:15:00+00:00,15.0,98.34,22.348
2021-01-06 10:30:00+00:00,87.08,98.34,-58.448
2021-01-06 10:45:00+00:00,89.78,98.34,-38.942
2021-01-06 11:00:00+00:00,91.2,94.38,-183.907
2021-01-06 11:15:00+00:00,76.01,94.38,-73.449
2021-01-06 11:30:00+00:00,88.7,94.38,-125.045
2021-01-06 11:45:00+00:00,91.04,94.38,-157.463
2021-01-06 12:00:00+00:00,88.88,84.45,-258.17
2021-01-06 12:15:00+00:00,88.94,84.45,-264.647
2021-01-06 12:30:00+00:00,97.93,84.45,-210.457
2021-01-06 12:45:00+00:00,95.42,84.45,-217.172
2021-01-06 13:00:00+00:00,88.78,86.46,-136.062
2021-01-06 13:15:00+00:00,83.55,86.46,-50.592
2021-01-06 13:30:00+00:00,77.33,86.46,-45.173
2021-01-06 13:45:00+00:00,66.36,86.46,-20.898
2021-01-06 14:00:00+00:00,14.95,82.28,79.245
2021-01-06 14:15:00+00:00,15.0,82.28,67.345
2021-01-06 14:30:00+00:00,74.37,82.28,-22.956
2021-01-06 14:45:00+00:00,13.99,82.28,29.669
2021-01-06 15:00:00+00:00,14.08,82.14,170.962
2021-01-06 15:15:00+00:00,81.94,82.14,-15.593
2021-01-06 15:30:00+00:00,15.0,82.14,5.096
2021-01-06 15:45:00+00:00,82.7,82.14,-36.055
2021-01-06 16:00:00+00:00,13.18,94.18,110.125
2021-01-06 16:15:00+00:00,94.68,94.18,-3.634
2021-01-06 16:30:00+00:00,13.33,94.18,192.297
2021-01-06 16:45:00+00:00,15.0,94.18,62.024
2021-01-06 17:00:00+00:00,100.59,139.48,-123.399
2021-01-06 17:15:00+00:00,115.88,139.48,-194.161
2021-01-06 17:30:00+00:00,109.11,139.48,-63.276
2021-01-06 17:45:00+00:00,99.01,139.48,-30.612
2021-01-06 18:00:00+00:00,158.98,128.04,-471.919
2021-01-06 18:15:00+00:00,250.38,128.04,-157.669
2021-01-06 18:30:00+00:00,15.0,128.04,73.018
2021-01-06 18:45:00+00:00,13.26,128.04,66.822
2021-01-06 19:00:00+00:00,172.22,83.6,-249.275
2021-01-06 19:15:00+00:00,170.0,83.6,-87.083
2021-01-06 19:30:00+00:00,13.1,83.6,15.702
2021-01-06 19:45:00+00:00,13.1,83.6,70.019
2021-01-06 20:00:00+00:00,114.87,82.09,-192.626
2021-01-06 20:15:00+00:00,13.1,82.09,46.18
2021-01-06 20:30:00+00:00,13.1,82.09,44.347
2021-01-06 20:45:00+00:00,13.1,82.09,53.815
2021-01-06 21:00:00+00:00,11.23,73.0,216.072
2021-01-06 21:15:00+00:00,8.88,73.0,185.093
2021-01-06 21:30:00+00:00,1.15,73.0,355.277
2021-01-06 21:45:00+00:00,-17.39,73.0,320.919
2021-01-06 22:00:00+00:00,4.1,73.0,179.055
2021-01-06 22:15:00+00:00,10.25,73.0,170.409
2021-01-06 22:30:00+00:00,10.81,73.0,150.155
2021-01-06 22:45:00+00:00,9.21,73.0,236.635
2021-01-06 23:00:00+00:00,91.6,91.6,-16.004
2021-01-06 23:15:00+00:00,11.01,91.6,252.637
2021-01-06 23:30:00+00:00,6.08,91.6,210.304
2021-01-06 23:45:00+00:00,4.54,91.6,279.006
2021-01-07 00:00:00+00:00,101.5,68.2,-348.075
2021-01-07 00:15:00+00:00,79.36,68.2,-25.205
2021-01-07 00:30:00+00:00,12.17,68.2,153.281
2021-01-07 00:45:00+00:00,9.13,68.2,227.362
2021-01-07 01:00:00+00:00,12.84,42.7,137.021
2021-01-07 01:15:00+00:00,13.1,42.7,81.065
2021-01-07 01:30:00+00:00,13.0,42.7,93.045
2021-01-07 01:45:00+00:00,10.49,42.7,220.058
2021-01-07 02:00:00+00:00,6.44,44.07,158.658
2021-01-07 02:15:00+00:00,10.0,44.07,94.599
2021-01-07 02:30:00+00:00,8.12,44.07,200.185
2021-01-07 02:45:00+00:00,10.0,44.07,85.614
2021-01-07 03:00:00+00:00,13.1,45.5,55.334
2021-01-07 03:15:00+00:00,12.98,45.5,118.25
2021-01-07 03:30:00+00:00,12.8,45.5,87.036
2021-01-07 03:45:00+00:00,13.1,45.5,8.654
2021-01-07 04:00:00+00:00,11.55,47.0,222.904
2021-01-07 04:15:00+00:00,7.09,47.0,219.434
2021-01-07 04:30:00+00:00,12.93,47.0,64.411
2021-01-07 04:45:00+00:00,12.85,47.0,116.278
2021-01-07 05:00:00+00:00,-6.79,69.4,493.788
2021-01-07 05:15:00+00:00,-50.81,69.4,298.548
2021-01-07 05:30:00+00:00,10.0,69.4,70.17
2021-01-07 05:45:00+00:00,82.56,69.4,-232.729
2021-01-07 06:00:00+00:00,120.0,53.51,-83.758
2021-01-07 06:15:00+00:00,13.03,53.51,56.241
2021-01-07 06:30:00+00:00,77.43,53.51,-66.633
2021-01-07 06:45:00+00:00,75.83,53.51,-56.007
2021-01-07 07:00:00+00:00,81.99,78.95,-39.911
2021-01-07 07:15:00+00:00,82.13,78.95,-133.368
2021-01-07 07:30:00+00:00,82.04,78.95,-112.728
2021-01-07 07:45:00+00:00,81.99,78.95,-67.703
2021-01-07 08:00:00+00:00,119.05,76.87,-620.678
2021-01-07 08:15:00+00:00,550.31,76.87,-546.092
2021-01-07 08:30:00+00:00,558.88,76.87,-405.79
2021-01-07 08:45:00+00:00,277.62,76.87,-377.416
2021-01-07 09:00:00+00:00,646.84,77.28,-514.362
2021-01-07 09:15:00+00:00,1153.88,77.28,-542.266
2021-01-07 09:30:00+00:00,1086.99,77.28,-323.709
2021-01-07 09:45:00+00:00,1000.0,77.28,-144.801
2021-01-07 10:00:00+00:00,-16.71,80.6,524.611
2021-01-07 10:15:00+00:00,-18.92,80.6,162.771
2021-01-07 10:30:00+00:00,7.33,80.6,295.15
2021-01-07 10:45:00+00:00,14.16,80.6,128.739
2021-01-07 11:00:00+00:00,14.7,78.76,29.429
2021-01-07 11:15:00+00:00,14.82,78.76,24.558
2021-01-07 11:30:00+00:00,14.62,78.76,88.48
2021-01-07 11:45:00+00:00,11.16,78.76,257.086
2021-01-07 12:00:00+00:00,14.12,77.35,149.48
2021-01-07 12:15:00+00:00,14.33,77.35,95.226
2021-01-07 12:30:00+00:00,14.99,77.35,13.583
2021-01-07 12:45:00+00:00,76.87,77.35,-28.044
2021-01-07 13:00:00+00:00,80.33,80.4,-230.712
2021-01-07 13:15:00+00:00,80.4,80.4,-139.768
2021-01-07 13:30:00+00:00,80.4,80.4,-50.257
2021-01-07 13:45:00+00:00,80.4,80.4,-133.93
2021-01-07 14:00:00+00:00,88.29,83.57,-282.01
2021-01-07 14:15:00+00:00,160.0,83.57,-114.136
2021-01-07 14:30:00+00:00,160.0,83.57,-81.141
2021-01-07 14:45:00+00:00,161.84,83.57,-210.35
2021-01-07 15:00:00+00:00,168.64,89.68,-286.977
2021-01-07 15:15:00+00:00,399.79,89.68,-369.951
2021-01-07 15:30:00+00:00,211.93,89.68,-222.423
2021-01-07 15:45:00+00:00,210.0,89.68,-56.089
2021-01-07 16:00:00+00:00,12.92,100.0,195.272
2021-01-07 16:15:00+00:00,-4.32,100.0,413.409
2021-01-07 16:30:00+00:00,-3.5,100.0,189.722
2021-01-07 16:45:00+00:00,15.0,100.0,63.445
2021-01-07 17:00:00+00:00,125.0,73.08,-15.944
2021-01-07 17:15:00+00:00,14.93,73.08,74.159
2021-01-07 17:30:00+00:00,14.59,73.08,61.594
2021-01-07 17:45:00+00:00,145.0,73.08,-16.263
2021-01-07 18:00:00+00:00,250.0,54.78,-36.908
2021-01-07 18:15:00+00:00,76.21,54.78,-42.439
2021-01-07 18:30:00+00:00,14.97,54.78,30.023
2021-01-07 18:45:00+00:00,14.89,54.78,61.632
2021-01-07 19:00:00+00:00,74.44,51.39,-140.547
2021-01-07 19:15:00+00:00,74.43,51.39,-10.291
2021-01-07 19:30:00+00:00,76.67,51.39,-20.722
2021-01-07 19:45:00+00:00,14.87,51.39,56.873
2021-01-07 20:00:00+00:00,76.66,50.66,-122.732
2021-01-07 20:15:00+00:00,79.04,50.66,-214.986
2021-01-07 20:30:00+00:00,227.14,50.66,-243.743
2021-01-07 20:45:00+00:00,13.94,50.66,77.863
2021-01-07 21:00:00+00:00,76.49,53.05,-80.016
2021-01-07 21:15:00+00:00,78.65,53.05,-111.923
2021-01-07 21:30:00+00:00,75.56,53.05,-27.133
2021-01-07 21:45:00+00:00,14.61,53.05,17.434
2021-01-07 22:00:00+00:00,76.47,45.15,-89.696
2021-01-07 22:15:00+00:00,14.18,45.15,34.188
2021-01-07 22:30:00+00:00,76.34,45.15,-81.417
2021-01-07 22:45:00+00:00,14.29,45.15,67.91
2021-01-07 23:00:00+00:00,11.83,46.59,80.56
2021-01-07 23:15:00+00:00,11.69,46.59,12.984
2021-01-07 23:30:00+00:00,11.5,46.59,111.096
2021-01-07 23:45:00+00:00,11.45,46.59,104.306
2021-01-08 00:00:00+00:00,71.01,43.9,-117.14
2021-01-08 00:15:00+00:00,64.5,43.9,-7.751
2021-01-08 00:30:00+00:00,11.66,43.9,73.339
2021-01-08 00:45:00+00:00,11.22,43.9,58.109
2021-01-08 01:00:00+00:00,67.26,40.0,-52.272
2021-01-08 01:15:00+00:00,10.0,40.0,84.782
2021-01-08 01:30:00+00:00,10.0,40.0,58.732
2021-01-08 01:45:00+00:00,10.0,40.0,50.347
2021-01-08 02:00:00+00:00,64.52,40.0,-66.867
2021-01-08 02:15:00+00:00,10.0,40.0,0.528
2021-01-08 02:30:00+00:00,10.0,40.0,3.75
2021-01-08 02:45:00+00:00,67.73,40.0,-87.922
2021-01-08 03:00:00+00:00,76.08,44.51,-286.176
2021-01-08 03:15:00+00:00,108.0,44.51,-99.932
2021-01-08 03:30:00+00:00,77.77,44.51,-101.829
2021-01-08 03:45:00+00:00,69.72,44.51,-111.763
2021-01-08 04:00:00+00:00,76.64,48.8,-10.749
2021-01-08 04:15:00+00:00,77.34,48.8,-95.847
2021-01-08 04:30:00+00:00,80.25,48.8,-257.963
2021-01-08 04:45:00+00:00,220.13,48.8,-54.213
2021-01-08 05:00:00+00:00,149.0,55.41,-108.623
2021-01-08 05:15:00+00:00,75.79,55.41,-37.267
2021-01-08 05:30:00+00:00,79.83,55.41,-90.267
2021-01-08 05:45:00+00:00,11.1,55.41,48.409
2021-01-08 06:00:00+00:00,11.36,71.92,124.536
2021-01-08 06:15:00+00:00,82.74,71.92,-58.358
2021-01-08 06:30:00+00:00,82.88,71.92,-86.534
2021-01-08 06:45:00+00:00,89.84,71.92,-197.904
2021-01-08 07:00:00+00:00,15.06,103.54,113.455
2021-01-08 07:15:00+00:00,103.54,103.54,-39.386
2021-01-08 07:30:00+00:00,109.66,103.54,-182.504
2021-01-08 07:45:00+00:00,111.27,103.54,-150.207
2021-01-08 08:00:00+00:00,15.1,110.45,48.123
2021-01-08 08:15:00+00:00,15.1,110.45,24.395
2021-01-08 08:30:00+00:00,105.99,110.45,-23.391
2021-01-08 08:45:00+00:00,110.06,110.45,-77.426
2021-01-08 09:00:00+00:00,15.1,109.96,29.585
2021-01-08 09:15:00+00:00,15.1,109.96,49.183
2021-01-08 09:30:00+00:00,15.1,109.96,121.891
2021-01-08 09:45:00+00:00,12.76,109.96,161.604
2021-01-08 10:00:00+00:00,15.1,106.82,18.191
2021-01-08 10:15:00+00:00,14.38,106.82,150.389
2021-01-08 10:30:00+00:00,15.1,106.82,56.976
2021-01-08 10:45:00+00:00,15.1,106.82,3.654
2021-01-08 11:00:00+00:00,80.0,102.37,-87.747
2021-01-08 11:15:00+00:00,80.0,102.37,-9.578
2021-01-08 11:30:00+00:00,80.83,102.37,-178.653
2021-01-08 11:45:00+00:00,80.0,102.37,-48.03
2021-01-08 12:00:00+00:00,80.0,97.61,-14.533
2021-01-08 12:15:00+00:00,80.0,97.61,-51.343
2021-01-08 12:30:00+00:00,80.0,97.61,-17.138
2021-01-08 12:45:00+00:00,80.0,97.61,-77.012
2021-01-08 13:00:00+00:00,254.36,95.0,-100.753
2021-01-08 13:15:00+00:00,14.88,95.0,0.795
2021-01-08 13:30:00+00:00,254.36,95.0,-29.368
2021-01-08 13:45:00+00:00,256.57,95.0,-286.263
2021-01-08 14:00:00+00:00,276.56,95.42,-219.217
2021-01-08 14:15:00+00:00,258.0,95.42,-162.223
2021-01-08 14:30:00+00:00,254.36,95.42,-97.153
2021-01-08 14:45:00+00:00,254.36,95.42,-55.132
2021-01-08 15:00:00+00:00,220.0,95.0,-13.829
2021-01-08 15:15:00+00:00,80.0,95.0,-75.231
2021-01-08 15:30:00+00:00,80.0,95.0,-22.55
2021-01-08 15:45:00+00:00,80.0,95.0,-87.241
2021-01-08 16:00:00+00:00,12.42,110.0,253.829
2021-01-08 16:15:00+00:00,99.0,110.0,-8.129
2021-01-08 16:30:00+00:00,15.1,110.0,26.271
2021-01-08 16:45:00+00:00,15.1,110.0,54.101
2021-01-08 17:00:00+00:00,114.18,118.8,-165.07
2021-01-08 17:15:00+00:00,112.0,118.8,-8.036
2021-01-08 17:30:00+00:00,15.1,118.8,3.013
2021-01-08 17:45:00+00:00,15.1,118.8,54.798
2021-01-08 18:00:00+00:00,101.67,114.89,-91.342
2021-01-08 18:15:00+00:00,101.0,114.89,-17.148
2021-01-08 18:30:00+00:00,15.1,114.89,65.522
2021-01-08 18:45:00+00:00,15.1,114.89,93.825
2021-01-08 19:00:00+00:00,77.38,88.06,-29.949
2021-01-08 19:15:00+00:00,15.1,88.06,30.423
2021-01-08 19:30:00+00:00,15.1,88.06,47.722
2021-01-08 19:45:00+00:00,15.1,88.06,79.363
2021-01-08 20:00:00+00:00,80.33,78.5,-211.831
2021-01-08 20:15:00+00:00,116.76,78.5,-252.739
2021-01-08 20:30:00+00:00,109.98,78.5,-115.332
2021-01-08 20:45:00+00:00,75.71,78.5,-12.035
2021-01-08 21:00:00+00:00,15.1,70.0,35.955
2021-01-08 21:15:00+00:00,79.06,70.0,-170.185
2021-01-08 21:30:00+00:00,82.04,70.0,-205.413
2021-01-08 21:45:00+00:00,109.98,70.0,-39.19
2021-01-08 22:00:00+00:00,112.37,84.43,-286.907
2021-01-08 22:15:00+00:00,119.63,84.43,-152.67
2021-01-08 22:30:00+00:00,15.1,84.43,2.945
2021-01-08 22:45:00+00:00,77.96,84.43,-111.134
2021-01-08 23:00:00+00:00,215.31,67.69,-209.558
2021-01-08 23:15:00+00:00,200.0,67.69,-74.769
2021-01-08 23:30:00+00:00,74.42,67.69,-66.204
2021-01-08 23:45:00+00:00,10.1,67.69,19.53
2021-01-09 00:00:00+00:00,74.38,53.34,-188.484
2021-01-09 00:15:00+00:00,76.64,53.34,-163.93
2021-01-09 00:30:00+00:00,10.1,53.34,13.883
2021-01-09 00:45:00+00:00,75.87,53.34,-40.894
2021-01-09 01:00:00+00:00,75.63,52.68,-246.424
2021-01-09 01:15:00+00:00,200.0,52.68,-76.702
2021-01-09 01:30:00+00:00,75.17,52.68,-172.708
2021-01-09 01:45:00+00:00,77.06,52.68,-176.71
2021-01-09 02:00:00+00:00,200.0,52.81,-147.674
2021-01-09 02:15:00+00:00,200.0,52.81,-41.737
2021-01-09 02:30:00+00:00,74.97,52.81,-66.157
2021-01-09 02:45:00+00:00,11.3,52.81,0.746
2021-01-09 03:00:00+00:00,72.17,50.47,-85.373
2021-01-09 03:15:00+00:00,72.03,50.47,-113.491
2021-01-09 03:30:00+00:00,73.84,50.47,-128.783
2021-01-09 03:45:00+00:00,71.22,50.47,-71.572
2021-01-09 04:00:00+00:00,76.29,51.33,-231.149
2021-01-09 04:15:00+00:00,73.07,51.33,-115.075
2021-01-09 04:30:00+00:00,73.74,51.33,-70.706
2021-01-09 04:45:00+00:00,75.65,51.33,-181.825
2021-01-09 05:00:00+00:00,11.85,53.04,61.932
2021-01-09 05:15:00+00:00,74.57,53.04,-148.163
2021-01-09 05:30:00+00:00,72.0,53.04,-106.448
2021-01-09 05:45:00+00:00,72.67,53.04,-48.324
2021-01-09 06:00:00+00:00,10.67,57.26,91.225
2021-01-09 06:15:00+00:00,11.85,57.26,89.793
2021-01-09 06:30:00+00:00,68.07,57.26,-4.452
2021-01-09 06:45:00+00:00,70.35,57.26,-8.102
2021-01-09 07:00:00+00:00,9.85,59.8,202.527
2021-01-09 07:15:00+00:00,12.0,59.8,60.772
2021-01-09 07:30:00+00:00,70.07,59.8,-7.495
2021-01-09 07:45:00+00:00,12.0,59.8,57.042
2021-01-09 08:00:00+00:00,12.0,66.92,81.543
2021-01-09 08:15:00+00:00,12.0,66.92,26.934
2021-01-09 08:30:00+00:00,75.82,66.92,-14.021
2021-01-09 08:45:00+00:00,12.0,66.92,37.839
2021-01-09 09:00:00+00:00,79.05,67.71,-79.86
2021-01-09 09:15:00+00:00,12.1,67.71,43.264
2021-01-09 09:30:00+00:00,12.1,67.71,37.365
2021-01-09 09:45:00+00:00,12.1,67.71,67.384
2021-01-09 10:00:00+00:00,12.1,68.0,55.05
2021-01-09 10:15:00+00:00,11.0,68.0,169.855
2021-01-09 10:30:00+00:00,12.1,68.0,144.185
2021-01-09 10:45:00+00:00,12.1,68.0,126.483
2021-01-09 11:00:00+00:00,12.1,67.01,69.718
2021-01-09 11:15:00+00:00,10.86,67.01,170.755
2021-01-09 11:30:00+00:00,8.75,67.01,199.73
2021-01-09 11:45:00+00:00,9.81,67.01,156.337
2021-01-09 12:00:00+00:00,74.0,62.53,-48.275
2021-01-09 12:15:00+00:00,12.88,62.53,135.94
2021-01-09 12:30:00+00:00,12.97,62.53,85.942
2021-01-09 12:45:00+00:00,12.98,62.53,63.363
2021-01-09 13:00:00+00:00,13.0,60.0,119.856
2021-01-09 13:15:00+00:00,13.0,60.0,0.507
2021-01-09 13:30:00+00:00,13.0,60.0,71.8
2021-01-09 13:45:00+00:00,13.0,60.0,38.644
2021-01-09 14:00:00+00:00,70.22,60.0,-39.155
2021-01-09 14:15:00+00:00,72.42,60.0,-84.145
2021-01-09 14:30:00+00:00,74.08,60.0,-161.435
2021-01-09 14:45:00+00:00,200.0,60.0,-129.725
2021-01-09 15:00:00+00:00,13.0,62.78,55.043
2021-01-09 15:15:00+00:00,72.7,62.78,-146.319
2021-01-09 15:30:00+00:00,76.56,62.78,-177.731
2021-01-09 15:45:00+00:00,218.15,62.78,-249.407
2021-01-09 16:00:00+00:00,8.46,69.92,155.523
2021-01-09 16:15:00+00:00,13.0,69.92,1.819
2021-01-09 16:30:00+00:00,78.27,69.92,-114.495
2021-01-09 16:45:00+00:00,77.0,69.92,-40.952
2021-01-09 17:00:00+00:00,77.03,71.99,-65.35
2021-01-09 17:15:00+00:00,78.13,71.99,-74.847
2021-01-09 17:30:00+00:00,78.8,71.99,-52.15
2021-01-09 17:45:00+00:00,14.0,71.99,49.267
2021-01-09 18:00:00+00:00,78.28,68.95,-276.585
2021-01-09 18:15:00+00:00,206.08,68.95,-173.242
2021-01-09 18:30:00+00:00,200.0,68.95,-4.122
2021-01-09 18:45:00+00:00,76.16,68.95,-86.006
2021-01-09 19:00:00+00:00,73.15,62.66,-203.537
2021-01-09 19:15:00+00:00,77.04,62.66,-213.906
2021-01-09 19:30:00+00:00,200.0,62.66,-85.524
2021-01-09 19:45:00+00:00,71.62,62.66,-25.146
2021-01-09 20:00:00+00:00,71.79,61.27,-286.296
2021-01-09 20:15:00+00:00,205.7,61.27,-155.017
2021-01-09 20:30:00+00:00,200.0,61.27,-20.592
2021-01-09 20:45:00+00:00,72.49,61.27,-100.0
2021-01-09 21:00:00+00:00,70.73,57.2,-188.926
2021-01-09 21:15:00+00:00,75.21,57.2,-221.2
2021-01-09 21:30:00+00:00,76.27,57.2,-217.234
2021-01-09 21:45:00+00:00,213.02,57.2,-55.651
2021-01-09 22:00:00+00:00,200.0,58.67,-80.505
2021-01-09 22:15:00+00:00,200.0,58.67,-15.511
2021-01-09 22:30:00+00:00,68.92,58.67,-64.585
2021-01-09 22:45:00+00:00,13.71,58.67,34.257
2021-01-09 23:00:00+00:00,96.64,58.89,-1.114
2021-01-09 23:15:00+00:00,97.69,58.89,-113.411
2021-01-09 23:30:00+00:00,98.96,58.89,-87.89
2021-01-09 23:45:00+00:00,96.9,58.89,-45.455
2021-01-10 00:00:00+00:00,92.79,59.39,-6.35
2021-01-10 00:15:00+00:00,93.38,59.39,-24.333
2021-01-10 00:30:00+00:00,12.1,59.39,86.421
2021-01-10 00:45:00+00:00,12.1,59.39,60.043
2021-01-10 01:00:00+00:00,75.5,55.48,-41.163
2021-01-10 01:15:00+00:00,75.46,55.48,-37.156
2021-01-10 01:30:00+00:00,12.1,55.48,2.571
2021-01-10 01:45:00+00:00,12.1,55.48,17.023
2021-01-10 02:00:00+00:00,71.76,50.0,-106.232
2021-01-10 02:15:00+00:00,68.0,50.0,-9.449
2021-01-10 02:30:00+00:00,12.1,50.0,26.444
2021-01-10 02:45:00+00:00,69.38,50.0,-50.123
2021-01-10 03:00:00+00:00,12.1,49.24,13.737
2021-01-10 03:15:00+00:00,69.88,49.24,-37.521
2021-01-10 03:30:00+00:00,70.26,49.24,-82.965
2021-01-10 03:45:00+00:00,12.1,49.24,61.407
2021-01-10 04:00:00+00:00,75.46,50.43,-50.159
2021-01-10 04:15:00+00:00,75.46,50.43,-3.349
2021-01-10 04:30:00+00:00,75.46,50.43,-40.885
2021-01-10 04:45:00+00:00,75.46,50.43,-22.039
2021-01-10 05:00:00+00:00,12.1,56.92,5.452
2021-01-10 05:15:00+00:00,75.46,56.92,-73.884
2021-01-10 05:30:00+00:00,75.54,56.92,-147.168
2021-01-10 05:45:00+00:00,75.46,56.92,-63.574
2021-01-10 06:00:00+00:00,12.1,54.27,39.27
2021-01-10 06:15:00+00:00,12.1,54.27,22.928
2021-01-10 06:30:00+00:00,75.47,54.27,-90.176
2021-01-10 06:45:00+00:00,75.51,54.27,-71.386
2021-01-10 07:00:00+00:00,12.14,52.69,54.343
2021-01-10 07:15:00+00:00,75.67,52.69,-31.121
2021-01-10 07:30:00+00:00,12.17,52.69,5.956
2021-01-10 07:45:00+00:00,12.22,52.69,38.42
2021-01-10 08:00:00+00:00,76.81,59.6,-185.303
2021-01-10 08:15:00+00:00,75.0,59.6,-41.58
2021-01-10 08:30:00+00:00,75.0,59.6,-97.968
2021-01-10 08:45:00+00:00,75.0,59.6,-28.902
2021-01-10 09:00:00+00:00,75.3,64.49,-42.11
2021-01-10 09:15:00+00:00,12.8,64.49,24.103
2021-01-10 09:30:00+00:00,12.8,64.49,149.426
2021-01-10 09:45:00+00:00,12.8,64.49,78.22
2021-01-10 10:00:00+00:00,12.8,66.8,87.378
2021-01-10 10:15:00+00:00,12.8,66.8,133.416
2021-01-10 10:30:00+00:00,12.8,66.8,95.863
2021-01-10 10:45:00+00:00,10.87,66.8,202.066
2021-01-10 11:00:00+00:00,12.77,65.92,20.468
2021-01-10 11:15:00+00:00,11.86,65.92,192.688
2021-01-10 11:30:00+00:00,12.97,65.92,114.293
2021-01-10 11:45:00+00:00,10.72,65.92,199.677
2021-01-10 12:00:00+00:00,4.47,59.79,291.769
2021-01-10 12:15:00+00:00,0.29,59.79,256.727
2021-01-10 12:30:00+00:00,6.33,59.79,203.331
2021-01-10 12:45:00+00:00,7.63,59.79,226.415
2021-01-10 13:00:00+00:00,12.99,53.18,67.108
2021-01-10 13:15:00+00:00,13.0,53.18,80.035
2021-01-10 13:30:00+00:00,75.0,53.18,-42.671
2021-01-10 13:45:00+00:00,13.0,53.18,25.413
2021-01-10 14:00:00+00:00,75.0,54.85,-74.03
2021-01-10 14:15:00+00:00,75.0,54.85,-48.167
2021-01-10 14:30:00+00:00,75.0,54.85,-14.528
2021-01-10 14:45:00+00:00,76.47,54.85,-247.459
2021-01-10 15:00:00+00:00,75.0,56.52,-135.644
2021-01-10 15:15:00+00:00,198.02,56.52,-107.016
2021-01-10 15:30:00+00:00,78.94,56.52,-284.945
2021-01-10 15:45:00+00:00,215.94,56.52,-313.636
2021-01-10 16:00:00+00:00,185.0,62.09,-89.136
2021-01-10 16:15:00+00:00,189.69,62.09,-326.055
2021-01-10 16:30:00+00:00,205.34,62.09,-290.734
2021-01-10 16:45:00+00:00,216.23,62.09,-389.958
2021-01-10 17:00:00+00:00,185.0,66.39,-19.138
2021-01-10 17:15:00+00:00,75.05,66.39,-50.94
2021-01-10 17:30:00+00:00,75.53,66.39,-125.031
2021-01-10 17:45:00+00:00,75.18,66.39,-121.028
2021-01-10 18:00:00+00:00,187.17,87.18,-192.484
2021-01-10 18:15:00+00:00,185.0,87.18,-106.352
2021-01-10 18:30:00+00:00,13.0,87.18,50.044
2021-01-10 18:45:00+00:00,13.0,87.18,3.696
2021-01-10 19:00:00+00:00,76.12,70.42,-212.25
2021-01-10 19:15:00+00:00,189.96,70.42,-210.412
2021-01-10 19:30:00+00:00,12.89,70.42,63.081
2021-01-10 19:45:00+00:00,12.86,70.42,43.176
