,qh1,qh2,qh3,qh4
2024-10-17 12:00:00,201.774,-422.455,48.3,195.221
2024-10-17 12:15:00,-422.455,48.3,195.221,48.3
2024-10-17 12:30:00,48.3,195.221,48.3,48.8
2024-10-17 12:45:00,195.221,48.3,48.8,48.8
2024-10-17 13:00:00,48.3,48.8,48.8,232.36
2024-10-17 13:15:00,48.8,48.8,232.36,243.743
2024-10-17 13:30:00,48.8,232.36,243.743,243.74
2024-10-17 13:45:00,232.36,243.743,243.74,282.738
2024-10-17 14:00:00,243.743,243.74,282.738,300.516
2024-10-17 14:15:00,243.74,282.738,300.516,269.061
2024-10-17 14:30:00,282.738,300.516,269.061,267.815
2024-10-17 14:45:00,300.516,269.061,267.815,304.985
2024-10-17 15:00:00,269.061,267.815,304.985,330.361
2024-10-17 15:15:00,267.815,304.985,330.361,-270.444
2024-10-17 15:30:00,304.985,330.361,-270.444,302.15
2024-10-17 15:45:00,330.361,-270.444,302.15,302.15
2024-10-17 16:00:00,-270.444,302.15,302.15,322.926
2024-10-17 16:15:00,302.15,302.15,322.926,325.558
2024-10-17 16:30:00,302.15,322.926,325.558,304.79
2024-10-17 16:45:00,322.926,325.558,304.79,19.244
2024-10-17 17:00:00,325.558,304.79,19.244,-234.677
2024-10-17 17:15:00,304.79,19.244,-234.677,327.818
2024-10-17 17:30:00,19.244,-234.677,327.818,86.3
2024-10-17 17:45:00,-234.677,327.818,86.3,-9.992
2024-10-17 18:00:00,327.818,86.3,-9.992,-254.733
2024-10-17 18:15:00,86.3,-9.992,-254.733,435.489
2024-10-17 18:30:00,-9.992,-254.733,435.489,390.52
2024-10-17 18:45:00,-254.733,435.489,390.52,393.108
2024-10-17 19:00:00,435.489,390.52,393.108,-544.811
2024-10-17 19:15:00,390.52,393.108,-544.811,359.205
2024-10-17 19:30:00,393.108,-544.811,359.205,358.656
2024-10-17 19:45:00,-544.811,359.205,358.656,243.721
2024-10-17 20:00:00,359.205,358.656,243.721,375.67
2024-10-17 20:15:00,358.656,243.721,375.67,395.614
2024-10-17 20:30:00,243.721,375.67,395.614,389.468
2024-10-17 20:45:00,375.67,395.614,389.468,240.743
2024-10-17 21:00:00,395.614,389.468,240.743,-478.61
2024-10-17 21:15:00,389.468,240.743,-478.61,63.5
2024-10-17 21:30:00,240.743,-478.61,63.5,-389.02
2024-10-17 21:45:00,-478.61,63.5,-389.02,65.5
2024-10-17 22:00:00,63.5,-389.02,65.5,59.915
2024-10-17 22:15:00,-389.02,65.5,59.915,233.904
2024-10-17 22:30:00,65.5,59.915,233.904,225.57
2024-10-17 22:45:00,59.915,233.904,225.57,75.0
2024-10-17 23:00:00,233.904,225.57,75.0,288.856
2024-10-17 23:15:00,225.57,75.0,288.856,281.098
2024-10-17 23:30:00,75.0,288.856,281.098,201.481
2024-10-17 23:45:00,288.856,281.098,201.481,162.748
2024-10-18 00:00:00,281.098,201.481,162.748,75.0
2024-10-18 00:15:00,201.481,162.748,75.0,224.714
2024-10-18 00:30:00,162.748,75.0,224.714,251.631
2024-10-18 00:45:00,75.0,224.714,251.631,75.5
2024-10-18 01:00:00,224.714,251.631,75.5,211.082
2024-10-18 01:15:00,251.631,75.5,211.082,219.913
2024-10-18 01:30:00,75.5,211.082,219.913,218.364
2024-10-18 01:45:00,211.082,219.913,218.364,265.17
2024-10-18 02:00:00,219.913,218.364,265.17,258.847
2024-10-18 02:15:00,218.364,265.17,258.847,290.509
2024-10-18 02:30:00,265.17,258.847,290.509,205.938
2024-10-18 02:45:00,258.847,290.509,205.938,277.266
2024-10-18 03:00:00,290.509,205.938,277.266,216.474
2024-10-18 03:15:00,205.938,277.266,216.474,232.493
2024-10-18 03:30:00,277.266,216.474,232.493,-4.0
2024-10-18 03:45:00,216.474,232.493,-4.0,245.782
2024-10-18 04:00:00,232.493,-4.0,245.782,249.854
2024-10-18 04:15:00,-4.0,245.782,249.854,-528.007
2024-10-18 04:30:00,245.782,249.854,-528.007,119.392
2024-10-18 04:45:00,249.854,-528.007,119.392,265.87
2024-10-18 05:00:00,-528.007,119.392,265.87,274.008
2024-10-18 05:15:00,119.392,265.87,274.008,280.383
2024-10-18 05:30:00,265.87,274.008,280.383,142.281
2024-10-18 05:45:00,274.008,280.383,142.281,316.439
2024-10-18 06:00:00,280.383,142.281,316.439,327.754
2024-10-18 06:15:00,142.281,316.439,327.754,305.924
2024-10-18 06:30:00,316.439,327.754,305.924,313.13
2024-10-18 06:45:00,327.754,305.924,313.13,289.527
2024-10-18 07:00:00,305.924,313.13,289.527,258.758
2024-10-18 07:15:00,313.13,289.527,258.758,206.21
2024-10-18 07:30:00,289.527,258.758,206.21,301.668
2024-10-18 07:45:00,258.758,206.21,301.668,233.357
2024-10-18 08:00:00,206.21,301.668,233.357,235.851
2024-10-18 08:15:00,301.668,233.357,235.851,218.15
2024-10-18 08:30:00,233.357,235.851,218.15,237.971
2024-10-18 08:45:00,235.851,218.15,237.971,251.102
2024-10-18 09:00:00,218.15,237.971,251.102,247.0
2024-10-18 09:15:00,237.971,251.102,247.0,262.711
2024-10-18 09:30:00,251.102,247.0,262.711,203.342
2024-10-18 09:45:00,247.0,262.711,203.342,204.411
2024-10-18 10:00:00,262.711,203.342,204.411,200.0
2024-10-18 10:15:00,203.342,204.411,200.0,208.095
2024-10-18 10:30:00,204.411,200.0,208.095,222.404
2024-10-18 10:45:00,200.0,208.095,222.404,236.486
2024-10-18 11:00:00,208.095,222.404,236.486,389.627
2024-10-18 11:15:00,222.404,236.486,389.627,398.92
2024-10-18 11:30:00,236.486,389.627,398.92,392.676
2024-10-18 11:45:00,389.627,398.92,392.676,357.968
2024-10-18 12:00:00,398.92,392.676,357.968,245.674
2024-10-18 12:15:00,392.676,357.968,245.674,266.673
2024-10-18 12:30:00,357.968,245.674,266.673,192.86
2024-10-18 12:45:00,245.674,266.673,192.86,214.161
2024-10-18 13:00:00,266.673,192.86,214.161,258.443
2024-10-18 13:15:00,192.86,214.161,258.443,302.625
2024-10-18 13:30:00,214.161,258.443,302.625,32.5
2024-10-18 13:45:00,258.443,302.625,32.5,-510.725
2024-10-18 14:00:00,302.625,32.5,-510.725,246.971
2024-10-18 14:15:00,32.5,-510.725,246.971,328.829
2024-10-18 14:30:00,-510.725,246.971,328.829,312.748
2024-10-18 14:45:00,246.971,328.829,312.748,312.843
2024-10-18 15:00:00,328.829,312.748,312.843,273.967
2024-10-18 15:15:00,312.748,312.843,273.967,81.415
2024-10-18 15:30:00,312.843,273.967,81.415,330.975
2024-10-18 15:45:00,273.967,81.415,330.975,330.451
2024-10-18 16:00:00,81.415,330.975,330.451,320.655
2024-10-18 16:15:00,330.975,330.451,320.655,334.448
2024-10-18 16:30:00,330.451,320.655,334.448,81.425
2024-10-18 16:45:00,320.655,334.448,81.425,81.425
2024-10-18 17:00:00,334.448,81.425,81.425,-535.577
2024-10-18 17:15:00,81.425,81.425,-535.577,282.241
2024-10-18 17:30:00,81.425,-535.577,282.241,81.435
2024-10-18 17:45:00,-535.577,282.241,81.435,254.904
2024-10-18 18:00:00,282.241,81.435,254.904,254.801
2024-10-18 18:15:00,81.435,254.904,254.801,248.598
2024-10-18 18:30:00,254.904,254.801,248.598,248.379
2024-10-18 18:45:00,254.801,248.598,248.379,248.589
2024-10-18 19:00:00,248.598,248.379,248.589,248.502
2024-10-18 19:15:00,248.379,248.589,248.502,252.236
2024-10-18 19:30:00,248.589,248.502,252.236,252.147
2024-10-18 19:45:00,248.502,252.236,252.147,252.285
2024-10-18 20:00:00,252.236,252.147,252.285,33.0
2024-10-18 20:15:00,252.147,252.285,33.0,237.38
2024-10-18 20:30:00,252.285,33.0,237.38,237.333
2024-10-18 20:45:00,33.0,237.38,237.333,203.28
2024-10-18 21:00:00,237.38,237.333,203.28,195.43
2024-10-18 21:15:00,237.333,203.28,195.43,315.261
2024-10-18 21:30:00,203.28,195.43,315.261,245.723
2024-10-18 21:45:00,195.43,315.261,245.723,189.766
2024-10-18 22:00:00,315.261,245.723,189.766,165.939
2024-10-18 22:15:00,245.723,189.766,165.939,368.279
2024-10-18 22:30:00,189.766,165.939,368.279,326.769
2024-10-18 22:45:00,165.939,368.279,326.769,316.374
2024-10-18 23:00:00,368.279,326.769,316.374,252.781
2024-10-18 23:15:00,326.769,316.374,252.781,313.582
2024-10-18 23:30:00,316.374,252.781,313.582,55.0
2024-10-18 23:45:00,252.781,313.582,55.0,57.0
2024-10-19 00:00:00,313.582,55.0,57.0,55.0
2024-10-19 00:15:00,55.0,57.0,55.0,273.199
2024-10-19 00:30:00,57.0,55.0,273.199,-137.275
2024-10-19 00:45:00,55.0,273.199,-137.275,55.0
2024-10-19 01:00:00,273.199,-137.275,55.0,55.0
2024-10-19 01:15:00,-137.275,55.0,55.0,287.023
2024-10-19 01:30:00,55.0,55.0,287.023,315.871
2024-10-19 01:45:00,55.0,287.023,315.871,38.0
2024-10-19 02:00:00,287.023,315.871,38.0,-346.36
2024-10-19 02:15:00,315.871,38.0,-346.36,189.137
2024-10-19 02:30:00,38.0,-346.36,189.137,195.78
2024-10-19 02:45:00,-346.36,189.137,195.78,162.339
2024-10-19 03:00:00,189.137,195.78,162.339,185.103
2024-10-19 03:15:00,195.78,162.339,185.103,202.24
2024-10-19 03:30:00,162.339,185.103,202.24,241.886
2024-10-19 03:45:00,185.103,202.24,241.886,225.313
2024-10-19 04:00:00,202.24,241.886,225.313,40.5
2024-10-19 04:15:00,241.886,225.313,40.5,41.0
2024-10-19 04:30:00,225.313,40.5,41.0,40.0
2024-10-19 04:45:00,40.5,41.0,40.0,86.562
2024-10-19 05:00:00,41.0,40.0,86.562,81.982
2024-10-19 05:15:00,40.0,86.562,81.982,105.744
2024-10-19 05:30:00,86.562,81.982,105.744,40.5
2024-10-19 05:45:00,81.982,105.744,40.5,192.778
2024-10-19 06:00:00,105.744,40.5,192.778,40.5
2024-10-19 06:15:00,40.5,192.778,40.5,-177.147
2024-10-19 06:30:00,192.778,40.5,-177.147,-41.58
2024-10-19 06:45:00,40.5,-177.147,-41.58,-54.048
2024-10-19 07:00:00,-177.147,-41.58,-54.048,41.0
2024-10-19 07:15:00,-41.58,-54.048,41.0,296.064
2024-10-19 07:30:00,-54.048,41.0,296.064,-284.959
2024-10-19 07:45:00,41.0,296.064,-284.959,98.681
2024-10-19 08:00:00,296.064,-284.959,98.681,214.927
2024-10-19 08:15:00,-284.959,98.681,214.927,308.802
2024-10-19 08:30:00,98.681,214.927,308.802,325.674
2024-10-19 08:45:00,214.927,308.802,325.674,40.0
2024-10-19 09:00:00,308.802,325.674,40.0,184.407
2024-10-19 09:15:00,325.674,40.0,184.407,338.167
2024-10-19 09:30:00,40.0,184.407,338.167,324.233
2024-10-19 09:45:00,184.407,338.167,324.233,327.875
2024-10-19 10:00:00,338.167,324.233,327.875,306.455
2024-10-19 10:15:00,324.233,327.875,306.455,387.821
2024-10-19 10:30:00,327.875,306.455,387.821,399.204
2024-10-19 10:45:00,306.455,387.821,399.204,259.885
2024-10-19 11:00:00,387.821,399.204,259.885,40.0
2024-10-19 11:15:00,399.204,259.885,40.0,40.5
2024-10-19 11:30:00,259.885,40.0,40.5,381.856
2024-10-19 11:45:00,40.0,40.5,381.856,40.5
2024-10-19 12:00:00,40.5,381.856,40.5,295.338
2024-10-19 12:15:00,381.856,40.5,295.338,149.723
2024-10-19 12:30:00,40.5,295.338,149.723,175.008
2024-10-19 12:45:00,295.338,149.723,175.008,161.351
2024-10-19 13:00:00,149.723,175.008,161.351,163.6
2024-10-19 13:15:00,175.008,161.351,163.6,186.713
2024-10-19 13:30:00,161.351,163.6,186.713,7.0
2024-10-19 13:45:00,163.6,186.713,7.0,7.0
2024-10-19 14:00:00,186.713,7.0,7.0,7.0
2024-10-19 14:15:00,7.0,7.0,7.0,7.0
2024-10-19 14:30:00,7.0,7.0,7.0,264.58
2024-10-19 14:45:00,7.0,7.0,264.58,262.136
2024-10-19 15:00:00,7.0,264.58,262.136,59.5
2024-10-19 15:15:00,264.58,262.136,59.5,5.0
2024-10-19 15:30:00,262.136,59.5,5.0,-40.913
2024-10-19 15:45:00,59.5,5.0,-40.913,13.0
2024-10-19 16:00:00,5.0,-40.913,13.0,63.5
2024-10-19 16:15:00,-40.913,13.0,63.5,64.0
2024-10-19 16:30:00,13.0,63.5,64.0,14.0
2024-10-19 16:45:00,63.5,64.0,14.0,209.084
2024-10-19 17:00:00,64.0,14.0,209.084,208.959
2024-10-19 17:15:00,14.0,209.084,208.959,340.312
2024-10-19 17:30:00,209.084,208.959,340.312,309.77
2024-10-19 17:45:00,208.959,340.312,309.77,236.596
2024-10-19 18:00:00,340.312,309.77,236.596,236.793
2024-10-19 18:15:00,309.77,236.596,236.793,85.0
2024-10-19 18:30:00,236.596,236.793,85.0,20.0
2024-10-19 18:45:00,236.793,85.0,20.0,85.0
2024-10-19 19:00:00,85.0,20.0,85.0,-178.771
2024-10-19 19:15:00,20.0,85.0,-178.771,-326.78
2024-10-19 19:30:00,85.0,-178.771,-326.78,-446.887
2024-10-19 19:45:00,-178.771,-326.78,-446.887,-31.125
2024-10-19 20:00:00,-326.78,-446.887,-31.125,85.5
2024-10-19 20:15:00,-446.887,-31.125,85.5,222.115
2024-10-19 20:30:00,-31.125,85.5,222.115,75.0
2024-10-19 20:45:00,85.5,222.115,75.0,-243.595
2024-10-19 21:00:00,222.115,75.0,-243.595,-580.615
2024-10-19 21:15:00,75.0,-243.595,-580.615,269.277
2024-10-19 21:30:00,-243.595,-580.615,269.277,67.0
2024-10-19 21:45:00,-580.615,269.277,67.0,-582.079
2024-10-19 22:00:00,269.277,67.0,-582.079,-611.325
2024-10-19 22:15:00,67.0,-582.079,-611.325,275.789
2024-10-19 22:30:00,-582.079,-611.325,275.789,67.0
2024-10-19 22:45:00,-611.325,275.789,67.0,217.775
2024-10-19 23:00:00,275.789,67.0,217.775,194.633
2024-10-19 23:15:00,67.0,217.775,194.633,340.62
2024-10-19 23:30:00,217.775,194.633,340.62,336.848
2024-10-19 23:45:00,194.633,340.62,336.848,69.0
2024-10-20 00:00:00,340.62,336.848,69.0,203.606
2024-10-20 00:15:00,336.848,69.0,203.606,339.751
2024-10-20 00:30:00,69.0,203.606,339.751,302.541
2024-10-20 00:45:00,203.606,339.751,302.541,274.062
2024-10-20 01:00:00,339.751,302.541,274.062,198.283
2024-10-20 01:15:00,302.541,274.062,198.283,169.308
2024-10-20 01:30:00,274.062,198.283,169.308,227.018
2024-10-20 01:45:00,198.283,169.308,227.018,239.235
2024-10-20 02:00:00,169.308,227.018,239.235,159.139
2024-10-20 02:15:00,227.018,239.235,159.139,259.826
2024-10-20 02:30:00,239.235,159.139,259.826,138.0
2024-10-20 02:45:00,159.139,259.826,138.0,183.682
2024-10-20 03:00:00,259.826,138.0,183.682,228.282
2024-10-20 03:15:00,138.0,183.682,228.282,234.737
2024-10-20 03:30:00,183.682,228.282,234.737,310.785
2024-10-20 03:45:00,228.282,234.737,310.785,323.76
2024-10-20 04:00:00,234.737,310.785,323.76,247.035
2024-10-20 04:15:00,310.785,323.76,247.035,195.079
2024-10-20 04:30:00,323.76,247.035,195.079,195.89
2024-10-20 04:45:00,247.035,195.079,195.89,198.522
2024-10-20 05:00:00,195.079,195.89,198.522,244.293
2024-10-20 05:15:00,195.89,198.522,244.293,192.86
2024-10-20 05:30:00,198.522,244.293,192.86,44.5
2024-10-20 05:45:00,244.293,192.86,44.5,-52.536
2024-10-20 06:00:00,192.86,44.5,-52.536,44.5
2024-10-20 06:15:00,44.5,-52.536,44.5,-68.731
2024-10-20 06:30:00,-52.536,44.5,-68.731,-115.843
2024-10-20 06:45:00,44.5,-68.731,-115.843,40.0
2024-10-20 07:00:00,-68.731,-115.843,40.0,-63.772
2024-10-20 07:15:00,-115.843,40.0,-63.772,-56.82
2024-10-20 07:30:00,40.0,-63.772,-56.82,40.0
2024-10-20 07:45:00,-63.772,-56.82,40.0,-88.024
2024-10-20 08:00:00,-56.82,40.0,-88.024,145.939
2024-10-20 08:15:00,40.0,-88.024,145.939,160.575
2024-10-20 08:30:00,-88.024,145.939,160.575,201.883
2024-10-20 08:45:00,145.939,160.575,201.883,179.0
2024-10-20 09:00:00,160.575,201.883,179.0,40.5
2024-10-20 09:15:00,201.883,179.0,40.5,41.0
2024-10-20 09:30:00,179.0,40.5,41.0,-59.687
2024-10-20 09:45:00,40.5,41.0,-59.687,-156.427
2024-10-20 10:00:00,41.0,-59.687,-156.427,-170.351
2024-10-20 10:15:00,-59.687,-156.427,-170.351,-163.0
2024-10-20 10:30:00,-156.427,-170.351,-163.0,14.995
2024-10-20 10:45:00,-170.351,-163.0,14.995,105.624
2024-10-20 11:00:00,-163.0,14.995,105.624,119.775
2024-10-20 11:15:00,14.995,105.624,119.775,117.641
2024-10-20 11:30:00,105.624,119.775,117.641,113.658
2024-10-20 11:45:00,119.775,117.641,113.658,141.223
2024-10-20 12:00:00,117.641,113.658,141.223,253.326
2024-10-20 12:15:00,113.658,141.223,253.326,14.985
2024-10-20 12:30:00,141.223,253.326,14.985,144.227
2024-10-20 12:45:00,253.326,14.985,144.227,170.863
2024-10-20 13:00:00,14.985,144.227,170.863,28.8
2024-10-20 13:15:00,144.227,170.863,28.8,154.474
2024-10-20 13:30:00,170.863,28.8,154.474,154.375
2024-10-20 13:45:00,28.8,154.474,154.375,167.813
2024-10-20 14:00:00,154.474,154.375,167.813,154.546
2024-10-20 14:15:00,154.375,167.813,154.546,-52.606
2024-10-20 14:30:00,167.813,154.546,-52.606,183.846
2024-10-20 14:45:00,154.546,-52.606,183.846,184.232
2024-10-20 15:00:00,-52.606,183.846,184.232,184.145
2024-10-20 15:15:00,183.846,184.232,184.145,-76.414
2024-10-20 15:30:00,184.232,184.145,-76.414,65.2
2024-10-20 15:45:00,184.145,-76.414,65.2,188.633
2024-10-20 16:00:00,-76.414,65.2,188.633,50.5
2024-10-20 16:15:00,65.2,188.633,50.5,50.5
2024-10-20 16:30:00,188.633,50.5,50.5,-64.061
2024-10-20 16:45:00,50.5,50.5,-64.061,48.02
2024-10-20 17:00:00,50.5,-64.061,48.02,-67.383
2024-10-20 17:15:00,-64.061,48.02,-67.383,210.46
2024-10-20 17:30:00,48.02,-67.383,210.46,50.0
2024-10-20 17:45:00,-67.383,210.46,50.0,50.0
2024-10-20 18:00:00,210.46,50.0,50.0,-70.484
2024-10-20 18:15:00,50.0,50.0,-70.484,-69.545
2024-10-20 18:30:00,50.0,-70.484,-69.545,-56.309
2024-10-20 18:45:00,-70.484,-69.545,-56.309,189.869
2024-10-20 19:00:00,-69.545,-56.309,189.869,234.182
2024-10-20 19:15:00,-56.309,189.869,234.182,257.453
2024-10-20 19:30:00,189.869,234.182,257.453,271.636
2024-10-20 19:45:00,234.182,257.453,271.636,241.361
2024-10-20 20:00:00,257.453,271.636,241.361,-93.302
2024-10-20 20:15:00,271.636,241.361,-93.302,203.712
2024-10-20 20:30:00,241.361,-93.302,203.712,153.769
2024-10-20 20:45:00,-93.302,203.712,153.769,52.5
2024-10-20 21:00:00,203.712,153.769,52.5,-118.349
2024-10-20 21:15:00,153.769,52.5,-118.349,-112.435
2024-10-20 21:30:00,52.5,-118.349,-112.435,37.92
2024-10-20 21:45:00,-118.349,-112.435,37.92,-59.56
2024-10-20 22:00:00,-112.435,37.92,-59.56,-108.378
2024-10-20 22:15:00,37.92,-59.56,-108.378,35.92
2024-10-20 22:30:00,-59.56,-108.378,35.92,-76.642
2024-10-20 22:45:00,-108.378,35.92,-76.642,-82.026
2024-10-20 23:00:00,35.92,-76.642,-82.026,-83.925
2024-10-20 23:15:00,-76.642,-82.026,-83.925,-84.61
2024-10-20 23:30:00,-82.026,-83.925,-84.61,-99.274
2024-10-20 23:45:00,-83.925,-84.61,-99.274,25.12
2024-10-21 00:00:00,-84.61,-99.274,25.12,25.12
2024-10-21 00:15:00,-99.274,25.12,25.12,25.17
2024-10-21 00:30:00,25.12,25.12,25.17,24.75
2024-10-21 00:45:00,25.12,25.17,24.75,115.0
2024-10-21 01:00:00,25.17,24.75,115.0,115.0
2024-10-21 01:15:00,24.75,115.0,115.0,115.0
2024-10-21 01:30:00,115.0,115.0,115.0,115.0
2024-10-21 01:45:00,115.0,115.0,115.0,118.717
2024-10-21 02:00:00,115.0,115.0,118.717,122.258
2024-10-21 02:15:00,115.0,118.717,122.258,115.001
2024-10-21 02:30:00,118.717,122.258,115.001,-82.31
2024-10-21 02:45:00,122.258,115.001,-82.31,156.547
2024-10-21 03:00:00,115.001,-82.31,156.547,189.438
2024-10-21 03:15:00,-82.31,156.547,189.438,150.0
2024-10-21 03:30:00,156.547,189.438,150.0,157.979
2024-10-21 03:45:00,189.438,150.0,157.979,189.788
2024-10-21 04:00:00,150.0,157.979,189.788,255.783
2024-10-21 04:15:00,157.979,189.788,255.783,-108.997
2024-10-21 04:30:00,189.788,255.783,-108.997,123.105
2024-10-21 04:45:00,255.783,-108.997,123.105,178.641
2024-10-21 05:00:00,-108.997,123.105,178.641,240.71
2024-10-21 05:15:00,123.105,178.641,240.71,225.0
2024-10-21 05:30:00,178.641,240.71,225.0,221.388
2024-10-21 05:45:00,240.71,225.0,221.388,188.437
2024-10-21 06:00:00,225.0,221.388,188.437,187.512
2024-10-21 06:15:00,221.388,188.437,187.512,176.571
2024-10-21 06:30:00,188.437,187.512,176.571,179.816
2024-10-21 06:45:00,187.512,176.571,179.816,186.599
2024-10-21 07:00:00,176.571,179.816,186.599,62.58
2024-10-21 07:15:00,179.816,186.599,62.58,62.965
2024-10-21 07:30:00,186.599,62.58,62.965,62.965
2024-10-21 07:45:00,62.58,62.965,62.965,62.965
2024-10-21 08:00:00,62.965,62.965,62.965,-289.102
2024-10-21 08:15:00,62.965,62.965,-289.102,3.909
2024-10-21 08:30:00,62.965,-289.102,3.909,-213.224
2024-10-21 08:45:00,-289.102,3.909,-213.224,-151.243
2024-10-21 09:00:00,3.909,-213.224,-151.243,-402.925
2024-10-21 09:15:00,-213.224,-151.243,-402.925,44.0
2024-10-21 09:30:00,-151.243,-402.925,44.0,-488.418
2024-10-21 09:45:00,-402.925,44.0,-488.418,40.0
2024-10-21 10:00:00,44.0,-488.418,40.0,-531.883
2024-10-21 10:15:00,-488.418,40.0,-531.883,40.0
2024-10-21 10:30:00,40.0,-531.883,40.0,44.5
2024-10-21 10:45:00,-531.883,40.0,44.5,139.996
2024-10-21 11:00:00,40.0,44.5,139.996,148.869
2024-10-21 11:15:00,44.5,139.996,148.869,40.0
2024-10-21 11:30:00,139.996,148.869,40.0,-528.743
2024-10-21 11:45:00,148.869,40.0,-528.743,167.036
2024-10-21 12:00:00,40.0,-528.743,167.036,124.619
2024-10-21 12:15:00,-528.743,167.036,124.619,188.594
2024-10-21 12:30:00,167.036,124.619,188.594,247.97
2024-10-21 12:45:00,124.619,188.594,247.97,185.98
2024-10-21 13:00:00,188.594,247.97,185.98,189.01
2024-10-21 13:15:00,247.97,185.98,189.01,149.934
2024-10-21 13:30:00,185.98,189.01,149.934,122.259
2024-10-21 13:45:00,189.01,149.934,122.259,147.881
2024-10-21 14:00:00,149.934,122.259,147.881,229.42
2024-10-21 14:15:00,122.259,147.881,229.42,122.304
2024-10-21 14:30:00,147.881,229.42,122.304,123.129
2024-10-21 14:45:00,229.42,122.304,123.129,160.031
2024-10-21 15:00:00,122.304,123.129,160.031,210.879
2024-10-21 15:15:00,123.129,160.031,210.879,220.297
2024-10-21 15:30:00,160.031,210.879,220.297,250.0
2024-10-21 15:45:00,210.879,220.297,250.0,149.38
2024-10-21 16:00:00,220.297,250.0,149.38,169.112
2024-10-21 16:15:00,250.0,149.38,169.112,269.854
2024-10-21 16:30:00,149.38,169.112,269.854,176.57
2024-10-21 16:45:00,169.112,269.854,176.57,170.8
2024-10-21 17:00:00,269.854,176.57,170.8,105.29
2024-10-21 17:15:00,176.57,170.8,105.29,201.784
2024-10-21 17:30:00,170.8,105.29,201.784,65.65
2024-10-21 17:45:00,105.29,201.784,65.65,125.822
2024-10-21 18:00:00,201.784,65.65,125.822,119.49
2024-10-21 18:15:00,65.65,125.822,119.49,121.008
2024-10-21 18:30:00,125.822,119.49,121.008,119.91
2024-10-21 18:45:00,119.49,121.008,119.91,110.64
2024-10-21 19:00:00,121.008,119.91,110.64,111.223
2024-10-21 19:15:00,119.91,110.64,111.223,127.267
2024-10-21 19:30:00,110.64,111.223,127.267,236.592
2024-10-21 19:45:00,111.223,127.267,236.592,232.48
2024-10-21 20:00:00,127.267,236.592,232.48,25.32
2024-10-21 20:15:00,236.592,232.48,25.32,151.659
2024-10-21 20:30:00,232.48,25.32,151.659,-566.74
2024-10-21 20:45:00,25.32,151.659,-566.74,-596.016
2024-10-21 21:00:00,151.659,-566.74,-596.016,-543.553
2024-10-21 21:15:00,-566.74,-596.016,-543.553,113.753
2024-10-21 21:30:00,-596.016,-543.553,113.753,150.0
2024-10-21 21:45:00,-543.553,113.753,150.0,80.385
2024-10-21 22:00:00,113.753,150.0,80.385,87.86
2024-10-21 22:15:00,150.0,80.385,87.86,118.838
2024-10-21 22:30:00,80.385,87.86,118.838,229.0
2024-10-21 22:45:00,87.86,118.838,229.0,113.169
2024-10-21 23:00:00,118.838,229.0,113.169,113.237
2024-10-21 23:15:00,229.0,113.169,113.237,229.0
2024-10-21 23:30:00,113.169,113.237,229.0,92.58
2024-10-21 23:45:00,113.237,229.0,92.58,180.283
2024-10-22 00:00:00,229.0,92.58,180.283,128.032
2024-10-22 00:15:00,92.58,180.283,128.032,132.261
2024-10-22 00:30:00,180.283,128.032,132.261,152.154
2024-10-22 00:45:00,128.032,132.261,152.154,149.774
2024-10-22 01:00:00,132.261,152.154,149.774,147.058
2024-10-22 01:15:00,152.154,149.774,147.058,229.0
2024-10-22 01:30:00,149.774,147.058,229.0,113.803
2024-10-22 01:45:00,147.058,229.0,113.803,113.214
2024-10-22 02:00:00,229.0,113.803,113.214,121.87
2024-10-22 02:15:00,113.803,113.214,121.87,112.65
2024-10-22 02:30:00,113.214,121.87,112.65,111.785
2024-10-22 02:45:00,121.87,112.65,111.785,117.603
